group,condition,Subject,phase,trial,target,hand_angle,cursor_error,movement_time,reaction_time,peak_velocity,rot_direction,rot
1,1,8,Adaptation,74,0,28.74367,-1.25633,621.5201011,389.8636238,NaN,CCW,-30
1,1,8,Adaptation,75,0,24.02979,-5.97021,873.577887,350.1799173,NaN,CCW,-30
1,1,8,Adaptation,76,0,29.683133,-0.316867,796.9719373,369.1624443,NaN,CCW,-30
1,1,8,Adaptation,77,0,30.0837685,0.0837685,745.7802303,333.6849527,NaN,CCW,-30
1,1,8,Adaptation,78,0,20.88115,-9.11885,780.5372898,270.1517625,NaN,CCW,-30
1,1,8,Adaptation,79,0,21.96148,-8.03852,716.4265791,331.4156931,NaN,CCW,-30
1,1,8,Adaptation,80,0,25.71535,-4.28465,637.4546635,402.9464199,NaN,CCW,-30
1,1,8,Adaptation,81,0,25.75413,-4.24587,610.5314645,182.011606,NaN,CCW,-30
1,1,8,Adaptation,82,0,31.04688,1.04688,780.5906958,464.479189,NaN,CCW,-30
1,1,8,Adaptation,83,0,29.234761,-0.765239,602.1607397,421.1124906,NaN,CCW,-30
1,1,8,Adaptation,84,0,19.5503,-10.4497,923.5283534,412.3244565,NaN,CCW,-30
1,1,8,Adaptation,85,0,39.5161,9.5161,789.2263185,432.1510329,NaN,CCW,-30
1,1,8,Adaptation,86,0,30.877987,0.877987,873.0551262,328.3912518,NaN,CCW,-30
1,1,8,Adaptation,87,0,29.092623,-0.907377,611.3533538,476.6518675,NaN,CCW,-30
1,1,8,Adaptation,88,0,30.218414,0.218414,807.2331502,461.186744,NaN,CCW,-30
1,1,8,Adaptation,89,0,36.05316,6.05316,803.6692958,342.5834807,NaN,CCW,-30
1,1,8,Adaptation,90,0,29.652931,-0.347069,859.3356917,311.4854236,NaN,CCW,-30
1,1,8,Adaptation,91,0,28.5959,-1.4041,698.9595194,380.3228233,NaN,CCW,-30
1,1,8,Adaptation,92,0,32.71339,2.71339,786.1187558,373.1764943,NaN,CCW,-30
1,1,8,Adaptation,93,0,27.81206,-2.18794,637.7646459,360.8721152,NaN,CCW,-30
1,1,8,Adaptation,94,0,32.96802,2.96802,721.0588403,369.6838844,NaN,CCW,-30
1,1,8,Adaptation,95,0,24.8996,-5.1004,829.9754748,175.542166,NaN,CCW,-30
1,1,8,Adaptation,96,0,27.49174,-2.50826,667.1108917,478.2626905,NaN,CCW,-30
1,1,8,Adaptation,97,0,32.19116,2.19116,795.4065986,415.6236229,NaN,CCW,-30
1,1,8,Adaptation,98,0,37.22751,7.22751,669.4127701,322.2661587,NaN,CCW,-30
1,1,8,Adaptation,99,0,30.694845,0.694845,806.5435219,301.0842953,NaN,CCW,-30
1,1,8,Adaptation,100,0,24.44783,-5.55217,795.0191659,297.8867949,NaN,CCW,-30
1,1,8,Adaptation,101,0,28.15532,-1.84468,769.065546,328.1111785,NaN,CCW,-30
1,1,8,Adaptation,102,0,29.200124,-0.799876,724.4976978,400.3038478,NaN,CCW,-30
1,1,8,Adaptation,103,0,34.39835,4.39835,713.1518625,464.856372,NaN,CCW,-30
1,1,8,Adaptation,104,0,28.84274,-1.15726,711.1603227,351.0858319,NaN,CCW,-30
1,1,8,Adaptation,105,0,25.92277,-4.07723,809.3051835,307.816725,NaN,CCW,-30
1,1,8,Adaptation,106,0,36.28162,6.28162,715.5134067,362.6234793,NaN,CCW,-30
1,1,8,Adaptation,107,0,23.79228,-6.20772,742.0809069,279.256915,NaN,CCW,-30
1,1,8,Adaptation,108,0,18.1161,-11.8839,708.2842026,352.24765,NaN,CCW,-30
1,1,8,Adaptation,109,0,34.28279,4.28279,737.6403483,338.5321228,NaN,CCW,-30
1,1,8,Adaptation,110,0,37.9248,7.9248,694.8228637,245.9231581,NaN,CCW,-30
1,1,9,Adaptation,1,0,-1.0522,28.9478,862.2934521,457.9463792,NaN,CW,30
1,1,9,Adaptation,2,0,-16.8023,13.1977,1038.72319,557.0976611,NaN,CW,30
1,1,9,Adaptation,3,0,-19.8902,10.1098,945.4442422,425.0965836,NaN,CW,30
1,1,9,Adaptation,4,0,-24.36496,5.63504,1091.72855,366.9419427,NaN,CW,30
1,1,9,Adaptation,5,0,-24.41082,5.58918,877.8081743,288.4261403,NaN,CW,30
1,1,9,Adaptation,6,0,-31.31575,-1.31575,799.3312844,407.7140389,NaN,CW,30
1,1,9,Adaptation,7,0,-37.83333,-7.83333,604.7858548,288.7997731,NaN,CW,30
1,1,9,Adaptation,8,0,-22.87645,7.12355,1275.330009,363.4734364,NaN,CW,30
1,1,9,Adaptation,9,0,-23.40615,6.59385,923.6160823,354.1849261,NaN,CW,30
1,1,9,Adaptation,10,0,-30.241059,-0.241059,1039.839797,394.796417,NaN,CW,30
1,1,9,Adaptation,11,0,-27.99012,2.00988,1071.524242,425.5838441,NaN,CW,30
1,1,9,Adaptation,12,0,-31.37079,-1.37079,759.8841893,283.6415465,NaN,CW,30
1,1,9,Adaptation,13,0,-28.93761,1.06239,947.3549866,396.5107393,NaN,CW,30
1,1,9,Adaptation,14,0,-26.77201,3.22799,943.4204829,360.8308191,NaN,CW,30
1,1,9,Adaptation,15,0,-33.14223,-3.14223,758.3821514,484.3461869,NaN,CW,30
1,1,9,Adaptation,16,0,-31.35113,-1.35113,636.1863257,450.0254789,NaN,CW,30
1,1,9,Adaptation,17,0,-29.535986,0.464014,635.5804965,593.9126939,NaN,CW,30
1,1,9,Adaptation,18,0,-21.15534,8.84466,962.9813601,499.5706305,NaN,CW,30
1,1,9,Adaptation,19,0,-24.31279,5.68721,833.2454659,401.3180522,NaN,CW,30
1,1,9,Adaptation,20,0,-29.435706,0.564294,998.8054891,178.9779936,NaN,CW,30
1,1,9,Adaptation,21,0,-30.617224,-0.617224,885.8427618,356.2654673,NaN,CW,30
1,1,9,Adaptation,22,0,-33.52988,-3.52988,988.4409399,304.855445,NaN,CW,30
1,1,9,Adaptation,23,0,-22.42227,7.57773,894.2596438,241.0336457,NaN,CW,30
1,1,9,Adaptation,24,0,-28.22661,1.77339,599.8286611,354.1480532,NaN,CW,30
1,1,9,Adaptation,25,0,-32.10245,-2.10245,921.7555266,560.8537947,NaN,CW,30
1,1,9,Adaptation,26,0,-27.21968,2.78032,784.0541183,459.0944331,NaN,CW,30
1,1,9,Adaptation,27,0,-29.623376,0.376624,856.1800468,276.96992,NaN,CW,30
1,1,9,Adaptation,28,0,-26.59598,3.40402,859.6444076,367.7863477,NaN,CW,30
1,1,9,Adaptation,29,0,-24.85981,5.14019,876.3343154,484.7172628,NaN,CW,30
1,1,9,Adaptation,30,0,-27.04567,2.95433,754.7097444,561.39731,NaN,CW,30
1,1,9,Adaptation,31,0,-26.19205,3.80795,673.9929285,402.9780786,NaN,CW,30
1,1,9,Adaptation,32,0,-29.243288,0.756712,807.819715,371.8169526,NaN,CW,30
1,1,9,Adaptation,33,0,-24.08099,5.91901,783.5448781,471.7926893,NaN,CW,30
1,1,9,Adaptation,34,0,-34.04687,-4.04687,724.9686776,516.4391884,NaN,CW,30
1,1,9,Adaptation,35,0,-35.45707,-5.45707,760.3270919,359.8880448,NaN,CW,30
1,1,9,Adaptation,36,0,-34.78646,-4.78646,737.173877,377.8240488,NaN,CW,30
1,1,9,Adaptation,37,0,-26.42427,3.57573,759.6625597,494.5208711,NaN,CW,30
1,1,9,Adaptation,38,0,-30.811632,-0.811632,687.9990892,433.9280368,NaN,CW,30
1,1,9,Adaptation,39,0,-27.88554,2.11446,641.3969825,216.9846303,NaN,CW,30
1,1,9,Adaptation,40,0,-38.99149,-8.99149,716.0854673,303.847454,NaN,CW,30
1,1,9,Adaptation,41,0,-30.205317,-0.205317,1003.558953,463.2523288,NaN,CW,30
1,1,9,Adaptation,42,0,-31.71606,-1.71606,710.0336112,496.0024394,NaN,CW,30
1,1,9,Adaptation,43,0,-34.17227,-4.17227,708.2727259,534.9946536,NaN,CW,30
1,1,9,Adaptation,44,0,-33.51061,-3.51061,767.0474719,371.7619153,NaN,CW,30
1,1,9,Adaptation,45,0,-33.61776,-3.61776,940.9630373,510.7799692,NaN,CW,30
1,1,9,Adaptation,46,0,-30.347733,-0.347733,738.1991479,494.3292768,NaN,CW,30
1,1,9,Adaptation,47,0,-36.21821,-6.21821,910.6861754,482.5221271,NaN,CW,30
1,1,9,Adaptation,48,0,-29.531729,0.468271,694.3685849,505.0285821,NaN,CW,30
1,1,9,Adaptation,49,0,-26.36712,3.63288,678.7206988,374.2716636,NaN,CW,30
1,1,9,Adaptation,50,0,-28.34147,1.65853,1025.704416,446.9499244,NaN,CW,30
1,1,9,Adaptation,51,0,-32.93571,-2.93571,746.1682325,353.1695068,NaN,CW,30
1,1,9,Adaptation,52,0,-28.6345,1.3655,719.160337,186.9001001,NaN,CW,30
1,1,9,Adaptation,53,0,-27.37812,2.62188,520.9460635,301.7873646,NaN,CW,30
1,1,9,Adaptation,54,0,-32.97431,-2.97431,633.4235159,390.7323334,NaN,CW,30
1,1,9,Adaptation,55,0,-30.903815,-0.903815,735.034614,342.4371715,NaN,CW,30
1,1,9,Adaptation,56,0,-33.03524,-3.03524,824.2229108,468.1799297,NaN,CW,30
1,1,9,Adaptation,57,0,-33.07127,-3.07127,683.711567,443.350698,NaN,CW,30
1,1,9,Adaptation,58,0,-27.98442,2.01558,639.2919895,413.9008813,NaN,CW,30
1,1,9,Adaptation,59,0,-29.854892,0.145108,652.2581779,446.0326156,NaN,CW,30
1,1,9,Adaptation,60,0,-24.14887,5.85113,880.603403,589.4749727,NaN,CW,30
1,1,9,Adaptation,61,0,-27.33131,2.66869,816.9758821,385.2312093,NaN,CW,30
1,1,9,Adaptation,62,0,-28.27941,1.72059,806.1968644,392.6864179,NaN,CW,30
1,1,9,Adaptation,63,0,-25.89364,4.10636,629.7641317,377.5718258,NaN,CW,30
1,1,9,Adaptation,64,0,-22.19806,7.80194,962.0303983,384.0369465,NaN,CW,30
1,1,9,Adaptation,65,0,-25.31265,4.68735,763.6023876,375.0476927,NaN,CW,30
1,1,9,Adaptation,66,0,-27.81266,2.18734,639.7232695,372.6873762,NaN,CW,30
1,1,9,Adaptation,67,0,-32.72364,-2.72364,670.1336412,366.6234562,NaN,CW,30
1,1,9,Adaptation,68,0,-35.70123,-5.70123,619.9716565,400.8975237,NaN,CW,30
1,1,9,Adaptation,69,0,-32.51473,-2.51473,676.1674683,364.681515,NaN,CW,30
1,1,9,Adaptation,70,0,-24.86571,5.13429,846.2254905,408.5522856,NaN,CW,30
1,1,9,Adaptation,71,0,-34.29982,-4.29982,569.9306955,356.4962269,NaN,CW,30
1,1,9,Adaptation,72,0,-25.21438,4.78562,605.5292915,526.7788854,NaN,CW,30
1,1,9,Adaptation,73,0,-29.561949,0.438051,717.7448231,669.0670005,NaN,CW,30
1,1,9,Adaptation,74,0,-28.47736,1.52264,820.4915901,303.1994038,NaN,CW,30
1,1,9,Adaptation,75,0,-29.552236,0.447764,750.5523081,292.1261081,NaN,CW,30
1,1,9,Adaptation,76,0,-31.4772,-1.4772,772.087911,274.9658869,NaN,CW,30
1,1,9,Adaptation,77,0,-31.63439,-1.63439,719.0911163,282.318037,NaN,CW,30
1,1,9,Adaptation,78,0,-29.618166,0.381834,788.1404186,364.3497262,NaN,CW,30
1,1,9,Adaptation,79,0,-24.36822,5.63178,833.2751186,407.8151463,NaN,CW,30
1,1,9,Adaptation,80,0,-29.676186,0.323814,692.9315615,389.7134697,NaN,CW,30
1,1,9,Adaptation,81,0,-37.83645,-7.83645,732.4185403,365.1914117,NaN,CW,30
1,1,9,Adaptation,82,0,-30.839518,-0.839518,645.7081312,433.5725251,NaN,CW,30
1,1,9,Adaptation,83,0,-27.99936,2.00064,700.9751061,479.2381353,NaN,CW,30
1,1,9,Adaptation,84,0,-22.97359,7.02641,717.2687902,463.9979103,NaN,CW,30
1,1,9,Adaptation,85,0,-26.01083,3.98917,734.4846927,190.1756918,NaN,CW,30
1,1,9,Adaptation,86,0,-32.0868,-2.0868,743.8818714,397.9867034,NaN,CW,30
1,1,9,Adaptation,87,0,-25.32243,4.67757,783.593126,78.4570182,NaN,CW,30
1,1,9,Adaptation,88,0,-29.862522,0.137478,940.723664,218.1159666,NaN,CW,30
1,1,9,Adaptation,89,0,-29.798404,0.201596,690.9061046,289.5998371,NaN,CW,30
1,1,9,Adaptation,90,0,-31.65511,-1.65511,705.2469518,374.1991912,NaN,CW,30
1,1,9,Adaptation,91,0,-31.60446,-1.60446,748.73285,208.8658202,NaN,CW,30
1,1,9,Adaptation,92,0,-28.42383,1.57617,892.5573271,337.664795,NaN,CW,30
1,1,9,Adaptation,93,0,-25.83947,4.16053,637.4886464,467.4019426,NaN,CW,30
1,1,9,Adaptation,94,0,-30.816299,-0.816299,798.2046803,219.2784338,NaN,CW,30
1,1,9,Adaptation,95,0,-35.49771,-5.49771,891.5537335,202.9329721,NaN,CW,30
1,1,9,Adaptation,96,0,-25.14049,4.85951,781.3076748,357.8314743,NaN,CW,30
1,1,9,Adaptation,97,0,-32.06755,-2.06755,811.1042202,238.6629483,NaN,CW,30
1,1,9,Adaptation,98,0,-27.93774,2.06226,744.0694067,334.1514932,NaN,CW,30
1,1,9,Adaptation,99,0,-34.75555,-4.75555,824.1188236,292.3861466,NaN,CW,30
1,1,9,Adaptation,100,0,-33.49316,-3.49316,623.2668188,398.8552632,NaN,CW,30
1,1,9,Adaptation,101,0,-23.60563,6.39437,786.1067327,318.0858044,NaN,CW,30
1,1,9,Adaptation,102,0,-25.01448,4.98552,768.5244861,382.0033433,NaN,CW,30
1,1,9,Adaptation,103,0,-33.71799,-3.71799,809.3102015,458.9733533,NaN,CW,30
1,1,9,Adaptation,104,0,-28.68242,1.31758,767.7362864,389.0225838,NaN,CW,30
1,1,9,Adaptation,105,0,-23.67992,6.32008,772.8863756,500.4014454,NaN,CW,30
1,1,9,Adaptation,106,0,-25.50644,4.49356,763.3481061,289.5102883,NaN,CW,30
1,1,9,Adaptation,107,0,-33.37258,-3.37258,858.317101,359.8070647,NaN,CW,30
1,1,9,Adaptation,108,0,-21.47897,8.52103,741.1132783,331.6503367,NaN,CW,30
1,1,9,Adaptation,109,0,-25.47113,4.52887,724.8222497,356.8012738,NaN,CW,30
1,1,9,Adaptation,110,0,-28.81764,1.18236,769.5978399,258.8955654,NaN,CW,30
1,1,10,Adaptation,1,0,1.6596,-28.3404,960.2840924,451.2062102,NaN,CCW,-30
1,1,10,Adaptation,2,0,23.65093,-6.34907,821.8984108,353.6577674,NaN,CCW,-30
1,1,10,Adaptation,3,0,19.1887,-10.8113,832.0541196,407.6593538,NaN,CCW,-30
1,1,10,Adaptation,4,0,24.75505,-5.24495,501.3215359,211.4834871,NaN,CCW,-30
1,1,10,Adaptation,5,0,15.2654,-14.7346,729.0574225,510.2569783,NaN,CCW,-30
1,1,10,Adaptation,6,0,26.33472,-3.66528,816.3764384,290.9476831,NaN,CCW,-30
1,1,10,Adaptation,7,0,31.9954,1.9954,780.8189334,369.1212363,NaN,CCW,-30
1,1,10,Adaptation,8,0,29.210895,-0.789105,989.1350988,418.6854955,NaN,CCW,-30
1,1,10,Adaptation,9,0,27.00039,-2.99961,948.492127,498.4387586,NaN,CCW,-30
1,1,10,Adaptation,10,0,17.3012,-12.6988,804.0743953,311.8875536,NaN,CCW,-30
1,1,10,Adaptation,11,0,29.732601,-0.267399,784.4927779,375.5825393,NaN,CCW,-30
1,1,10,Adaptation,12,0,25.92289,-4.07711,440.1794294,305.4505167,NaN,CCW,-30
1,1,10,Adaptation,13,0,23.99481,-6.00519,698.0816592,652.894702,NaN,CCW,-30
1,1,10,Adaptation,14,0,29.844395,-0.155605,961.4001259,398.4970248,NaN,CCW,-30
1,1,10,Adaptation,15,0,30.192639,0.192639,879.0944898,431.3168195,NaN,CCW,-30
1,1,10,Adaptation,16,0,32.17351,2.17351,1111.898331,433.5120586,NaN,CCW,-30
1,1,10,Adaptation,17,0,32.09716,2.09716,898.5134736,377.6251002,NaN,CCW,-30
1,1,10,Adaptation,18,0,22.53619,-7.46381,598.9643433,188.8059628,NaN,CCW,-30
1,1,10,Adaptation,19,0,23.08419,-6.91581,1197.574786,620.0597413,NaN,CCW,-30
1,1,10,Adaptation,20,0,27.50531,-2.49469,1000.213488,429.5002434,NaN,CCW,-30
1,1,10,Adaptation,21,0,22.95614,-7.04386,752.8557259,375.7350771,NaN,CCW,-30
1,1,10,Adaptation,22,0,32.32333,2.32333,684.9851913,300.0450453,NaN,CCW,-30
1,1,10,Adaptation,23,0,26.4585,-3.5415,978.0995798,421.7357089,NaN,CCW,-30
1,1,10,Adaptation,24,0,32.73464,2.73464,842.680589,265.5483053,NaN,CCW,-30
1,1,10,Adaptation,25,0,27.07252,-2.92748,891.1842898,486.9448772,NaN,CCW,-30
1,1,10,Adaptation,26,0,33.9208,3.9208,969.7024219,286.1364932,NaN,CCW,-30
1,1,10,Adaptation,27,0,33.1711,3.1711,673.9355441,321.6248884,NaN,CCW,-30
1,1,10,Adaptation,28,0,25.97608,-4.02392,676.8061971,170.9842424,NaN,CCW,-30
1,1,10,Adaptation,29,0,27.27442,-2.72558,806.203609,285.2851399,NaN,CCW,-30
1,1,10,Adaptation,30,0,34.82443,4.82443,923.2333586,418.3743895,NaN,CCW,-30
1,1,10,Adaptation,31,0,30.341872,0.341872,762.4114916,309.7775109,NaN,CCW,-30
1,1,10,Adaptation,32,0,30.736462,0.736462,930.0548389,252.4080907,NaN,CCW,-30
1,1,10,Adaptation,33,0,30.7635,0.7635,723.5517206,366.8519145,NaN,CCW,-30
1,1,10,Adaptation,34,0,36.23598,6.23598,1002.472846,398.1415487,NaN,CCW,-30
1,1,10,Adaptation,35,0,38.8651,8.8651,623.0214832,524.3829949,NaN,CCW,-30
1,1,10,Adaptation,36,0,35.09552,5.09552,1047.01061,455.6213423,NaN,CCW,-30
1,1,10,Adaptation,37,0,30.362023,0.362023,823.1216992,501.2846811,NaN,CCW,-30
1,1,10,Adaptation,38,0,37.72994,7.72994,518.3407503,309.6312276,NaN,CCW,-30
1,1,10,Adaptation,39,0,23.91069,-6.08931,891.8959883,417.1924702,NaN,CCW,-30
1,1,10,Adaptation,40,0,36.15077,6.15077,510.7065195,548.5704202,NaN,CCW,-30
1,1,10,Adaptation,41,0,35.32606,5.32606,901.8454659,494.0968508,NaN,CCW,-30
1,1,10,Adaptation,42,0,23.5764,-6.4236,863.8171593,340.7965124,NaN,CCW,-30
1,1,10,Adaptation,43,0,20.20909,-9.79091,790.8634359,256.9206804,NaN,CCW,-30
1,1,10,Adaptation,44,0,32.16809,2.16809,712.027709,450.8783497,NaN,CCW,-30
1,1,10,Adaptation,45,0,30.739762,0.739762,942.7800495,405.1029423,NaN,CCW,-30
1,1,10,Adaptation,46,0,21.56092,-8.43908,937.0632616,430.001961,NaN,CCW,-30
1,1,10,Adaptation,47,0,31.81747,1.81747,560.9510452,383.6931176,NaN,CCW,-30
1,1,10,Adaptation,48,0,21.99074,-8.00926,640.2613148,300.3517909,NaN,CCW,-30
1,1,10,Adaptation,49,0,25.55676,-4.44324,742.1219082,433.2718383,NaN,CCW,-30
1,1,10,Adaptation,50,0,26.62566,-3.37434,982.9379448,478.312086,NaN,CCW,-30
1,1,10,Adaptation,51,0,31.56642,1.56642,818.2823158,358.8196044,NaN,CCW,-30
1,1,10,Adaptation,52,0,23.12006,-6.87994,802.2262401,650.3587805,NaN,CCW,-30
1,1,10,Adaptation,53,0,28.92654,-1.07346,878.6481547,569.782435,NaN,CCW,-30
1,1,10,Adaptation,54,0,33.71335,3.71335,887.8929699,510.4711325,NaN,CCW,-30
1,1,10,Adaptation,55,0,27.49184,-2.50816,709.9234295,187.1157588,NaN,CCW,-30
1,1,10,Adaptation,56,0,30.820537,0.820537,578.2535265,327.508441,NaN,CCW,-30
1,1,10,Adaptation,57,0,28.59843,-1.40157,610.0589294,252.278619,NaN,CCW,-30
1,1,10,Adaptation,58,0,24.30827,-5.69173,893.0989425,404.2111296,NaN,CCW,-30
1,1,10,Adaptation,59,0,27.29225,-2.70775,841.497544,278.1598955,NaN,CCW,-30
1,1,10,Adaptation,60,0,30.20006,0.20006,617.7673191,340.002983,NaN,CCW,-30
1,1,10,Adaptation,61,0,28.60931,-1.39069,742.6711274,392.6404438,NaN,CCW,-30
1,1,10,Adaptation,62,0,32.54154,2.54154,799.9588172,363.8534738,NaN,CCW,-30
1,1,10,Adaptation,63,0,20.92057,-9.07943,867.9066458,384.0964654,NaN,CCW,-30
1,1,10,Adaptation,64,0,35.36723,5.36723,705.6080965,393.8481897,NaN,CCW,-30
1,1,10,Adaptation,65,0,30.220888,0.220888,862.303258,378.1162478,NaN,CCW,-30
1,1,10,Adaptation,66,0,26.44111,-3.55889,758.5614518,392.9571957,NaN,CCW,-30
1,1,10,Adaptation,67,0,35.80995,5.80995,746.3900943,374.6225281,NaN,CCW,-30
1,1,10,Adaptation,68,0,30.698431,0.698431,815.3245642,385.9819926,NaN,CCW,-30
1,1,10,Adaptation,69,0,27.91157,-2.08843,759.8677285,400.2372664,NaN,CCW,-30
1,1,10,Adaptation,70,0,21.16628,-8.83372,715.3133396,388.7423274,NaN,CCW,-30
1,1,10,Adaptation,71,0,33.56797,3.56797,645.9320354,250.8499789,NaN,CCW,-30
1,1,10,Adaptation,72,0,27.74749,-2.25251,808.9255644,519.9426106,NaN,CCW,-30
1,1,10,Adaptation,73,0,32.71526,2.71526,702.0205375,466.0701268,NaN,CCW,-30
1,1,10,Adaptation,74,0,29.327954,-0.672046,560.7122584,281.313646,NaN,CCW,-30
1,1,10,Adaptation,75,0,29.282068,-0.717932,782.1780429,352.4670224,NaN,CCW,-30
1,1,10,Adaptation,76,0,34.02768,4.02768,813.8274037,328.8500417,NaN,CCW,-30
1,1,10,Adaptation,77,0,28.37038,-1.62962,823.2893862,369.1894292,NaN,CCW,-30
1,1,10,Adaptation,78,0,27.88941,-2.11059,793.3655627,314.2078475,NaN,CCW,-30
1,1,10,Adaptation,79,0,29.9333061,-0.0666939,752.8622949,307.0442721,NaN,CCW,-30
1,1,10,Adaptation,80,0,28.22164,-1.77836,771.1049777,392.2343262,NaN,CCW,-30
1,1,10,Adaptation,81,0,23.44372,-6.55628,911.0571883,364.5199453,NaN,CCW,-30
1,1,10,Adaptation,82,0,24.96687,-5.03313,971.698803,358.3512537,NaN,CCW,-30
1,1,10,Adaptation,83,0,26.12457,-3.87543,699.7059386,468.5293698,NaN,CCW,-30
1,1,10,Adaptation,84,0,27.04173,-2.95827,599.3079599,381.1379142,NaN,CCW,-30
1,1,10,Adaptation,85,0,33.95251,3.95251,804.1445529,453.758813,NaN,CCW,-30
1,1,10,Adaptation,86,0,27.45949,-2.54051,702.13921,362.7666432,NaN,CCW,-30
1,1,10,Adaptation,87,0,30.193635,0.193635,755.4305846,283.129383,NaN,CCW,-30
1,1,10,Adaptation,88,0,32.12545,2.12545,753.5115367,257.3001696,NaN,CCW,-30
1,1,10,Adaptation,89,0,25.29965,-4.70035,789.4063479,483.976697,NaN,CCW,-30
1,1,10,Adaptation,90,0,26.00864,-3.99136,650.786546,330.48364,NaN,CCW,-30
1,1,10,Adaptation,91,0,29.127482,-0.872518,673.1235722,321.1884904,NaN,CCW,-30
1,1,10,Adaptation,92,0,20.82958,-9.17042,676.243485,370.9669395,NaN,CCW,-30
1,1,10,Adaptation,93,0,32.85382,2.85382,672.1043792,397.8510311,NaN,CCW,-30
1,1,10,Adaptation,94,0,28.06018,-1.93982,937.5041077,396.4365427,NaN,CCW,-30
1,1,10,Adaptation,95,0,30.970781,0.970781,887.7869856,403.5356976,NaN,CCW,-30
1,1,10,Adaptation,96,0,22.56492,-7.43508,711.5256698,333.6006592,NaN,CCW,-30
1,1,10,Adaptation,97,0,29.205061,-0.794939,791.1337948,137.747005,NaN,CCW,-30
1,1,10,Adaptation,98,0,34.83909,4.83909,633.9708824,382.6988229,NaN,CCW,-30
1,1,10,Adaptation,99,0,28.88629,-1.11371,705.0525866,276.3744646,NaN,CCW,-30
1,1,10,Adaptation,100,0,28.58392,-1.41608,736.0768725,407.8660962,NaN,CCW,-30
1,1,10,Adaptation,101,0,28.52308,-1.47692,721.9636807,336.7272039,NaN,CCW,-30
1,1,10,Adaptation,102,0,38.65176,8.65176,657.3119214,319.7712948,NaN,CCW,-30
1,1,10,Adaptation,103,0,25.57122,-4.42878,708.3286696,315.1390349,NaN,CCW,-30
1,1,10,Adaptation,104,0,43.3637,13.3637,710.9750645,315.8598453,NaN,CCW,-30
1,1,10,Adaptation,105,0,28.56946,-1.43054,782.8568863,324.3381346,NaN,CCW,-30
1,1,10,Adaptation,106,0,36.95611,6.95611,787.2625452,345.7073,NaN,CCW,-30
1,1,10,Adaptation,107,0,29.681342,-0.318658,735.4236121,448.6709537,NaN,CCW,-30
1,1,10,Adaptation,108,0,22.35165,-7.64835,766.3056539,314.6740669,NaN,CCW,-30
1,1,10,Adaptation,109,0,30.136352,0.136352,687.6326152,344.5731612,NaN,CCW,-30
1,1,10,Adaptation,110,0,22.109,-7.891,743.1301862,213.2446871,NaN,CCW,-30
0,0,1,Generalisation,1,-60,4.43987382,4.43987382,NaN,NaN,NaN,CW,0
0,0,1,Generalisation,2,-120,3.316002537,3.316002537,NaN,NaN,NaN,CW,0
0,0,1,Generalisation,3,-90,5.728268289,5.728268289,NaN,NaN,NaN,CW,0
0,0,1,Generalisation,4,-120,5.541983714,5.541983714,NaN,NaN,NaN,CW,0
0,0,1,Generalisation,5,-150,3.497968362,3.497968362,NaN,NaN,NaN,CW,0
0,0,1,Generalisation,6,-90,3.256553597,3.256553597,NaN,NaN,NaN,CW,0
0,0,1,Generalisation,7,-90,2.132087311,2.132087311,NaN,NaN,NaN,CW,0
0,0,1,Generalisation,8,150,7.369375333,7.369375333,NaN,NaN,NaN,CW,0
0,0,1,Generalisation,9,-90,5.730608624,5.730608624,NaN,NaN,NaN,CW,0
0,0,1,Generalisation,10,120,2.260361317,2.260361317,NaN,NaN,NaN,CW,0
0,0,1,Generalisation,11,60,7.686750552,7.686750552,NaN,NaN,NaN,CW,0
0,0,1,Generalisation,12,-60,7.86278636,7.86278636,NaN,NaN,NaN,CW,0
0,0,1,Generalisation,13,-30,9.834775557,9.834775557,NaN,NaN,NaN,CW,0
0,0,1,Generalisation,14,30,11.9930573,11.9930573,NaN,NaN,NaN,CW,0
0,0,1,Generalisation,15,120,3.700974888,3.700974888,NaN,NaN,NaN,CW,0
0,0,1,Generalisation,16,-150,4.691165305,4.691165305,NaN,NaN,NaN,CW,0
0,0,1,Generalisation,17,150,7.267708757,7.267708757,NaN,NaN,NaN,CW,0
0,0,1,Generalisation,18,90,2.026992334,2.026992334,NaN,NaN,NaN,CW,0
0,0,1,Generalisation,19,-150,7.673591607,7.673591607,NaN,NaN,NaN,CW,0
0,0,1,Generalisation,20,30,14.5059248,14.5059248,NaN,NaN,NaN,CW,0
0,0,1,Generalisation,21,0,18.59732684,18.59732684,NaN,NaN,NaN,CW,0
0,0,1,Generalisation,22,-60,3.101514729,3.101514729,NaN,NaN,NaN,CW,0
0,0,1,Generalisation,23,0,18.93831199,18.93831199,NaN,NaN,NaN,CW,0
0,0,1,Generalisation,24,0,19.77236825,19.77236825,NaN,NaN,NaN,CW,0
0,0,1,Generalisation,25,-30,10.97966595,10.97966595,NaN,NaN,NaN,CW,0
0,0,1,Generalisation,26,-60,7.215136232,7.215136232,NaN,NaN,NaN,CW,0
0,0,1,Generalisation,27,-150,5.307106806,5.307106806,NaN,NaN,NaN,CW,0
0,0,1,Generalisation,28,30,16.69123881,16.69123881,NaN,NaN,NaN,CW,0
0,0,1,Generalisation,29,150,2.616543383,2.616543383,NaN,NaN,NaN,CW,0
0,0,1,Generalisation,30,0,19.85793953,19.85793953,NaN,NaN,NaN,CW,0
